01188230301590790020110301104                                   1 0000000                         
01189230301590890060110501110                                   1 0000000                         
01190230301590990020111101112                                   1 0000000                         
011912303016501X0010111301113                                  1  0003002                         
011922303016502X0290111401142                                     0000000                         
011932303017001X0160114301158                                     0005703                         
011942303017002X0160115901174                                     0000000                         
011952303017003X0250117501199                                     0000000                         
011962303017101X0030120001202                                   1 0020102                         
011972303017102X1980120301400                                   1 0000000                         
011982303017200X0300140101430                                     0000000                         
011992303017300X0300143101460                                     0000000                         
01200230301740090150146101475                                     0000000                         
012012303017500X2550147601730                                     0000000                         
012022303018901X0010173101731                                  11 0004102                         
012032303018902X0400173201771                                  11 0000000                         
012042303019000X0060177201777                                     0000000                         
01205230301910090010177801778                                     0000000                         
012062303024100X0070177901785                                     0000000                         
01207230302430190060178601791                                   1 0003808                         
012082303024302X0010179201792                                   1 0000000                         
01209230302430390060179301798                                   1 0000000                         
012102303024304X0020179901800                                   1 0000000                         
01211230302430590060180101806                                   1 0000000                         
012122303024306X0100180701816                                   1 0000000                         
012132303024307X0010181701817                                   1 0000000                         
01214230302430890060181801823                                   1 0000000                         
01215230302440190060182401829                                   1 0001202                         
01216230302440290060183001835                                   1 0000000                         
012172303026001X0020183601837                                  11 0000403                         
012182303026002X0010183801838                                  11 0000000                         
012192303026003X0010183901839                                  11 0000000                         
01220230302620090010184001840                                  1  0000000                         
01221230302660190040184101844                                  11 0012707                         
01222230302660290060184501850                                  11 0000000                         
012232303026603X0010185101851                                  11 0000000                         
012242303026604X0010185201852                                  11 0000000                         
01225230302660590120185301864                                  11 0000000                         
01226230302660690030186501867                                  11 0000000                         
012272303026607X1000186801967                                  11 0000000                         
01228230302680190120196801979                                  11 0001502                         
01229230302680290030198001982                                  11 0000000                         
01230230200490090030198301985                                  1  0000000                         
01231230200500090030198601988                                     0000000                         
01232230200510090030198901991                                     0000000                         
012332302005500X2550199202246                                    B0000000                         
012342302006301X0010224702247                                  11 0001602                         
012352302006302X0150224802262                                   1 0000000                         
01236230200710090080226302270                                  1  0000000                         
012372302007200X9990227103269                                     0000000                         
01238230200930090110327003280                                     0000000                         
01239230200940090110328103291                                  1  0000000                         
01240230200950090100329203301                                  1  0000000                         
01241230201000090110330203312                                     0000000                         
012422302012400X9990331304311                                     0000000                         
012432303005201X0010431204312                                     0000303                         
012442303005202X0010431304313                                     0000000                         
012452303005203X0010431404314                                     0000000                         
01246230200400090030431504317                                     0000000                         
012472303000200X0030431804320                                     0000000                         
012482303000300X0030432104323                                     0000000                         
01249230200540190020432404325                                     0102005                         
01250230200540290020432604327                                     0100000                         
01251230200540390030432804330                                     0100000                         
012522302005404X0010433104331                                     0100000                         
01253230200540590120433204343                                     0100000                         
01254230200540190020434404345                                     0200000                         
01255230200540290020434604347                                     0200000                         
01256230200540390030434804350                                     0200000                         
012572302005404X0010435104351                                     0200000                         
01258230200540590120435204363                                     0200000                         
01259230200540190020436404365                                     0300000                         
01260230200540290020436604367                                     0300000                         
01261230200540390030436804370                                     0300000                         
012622302005404X0010437104371                                     0300000                         
01263230200540590120437204383                                     0300000                         
01264230200540190020438404385                                     0400000                         
01265230200540290020438604387                                     0400000                         
01266230200540390030438804390                                     0400000                         
012672302005404X0010439104391                                     0400000                         
01268230200540590120439204403                                     0400000                         
01269230200540190020440404405                                     0500000                         
01270230200540290020440604407                                     0500000                         
01271230200540390030440804410                                     0500000                         
012722302005404X0010441104411                                     0500000                         
01273230200540590120441204423                                     0500000                         
01274230200540190020442404425                                     0600000                         
01275230200540290020442604427                                     0600000                         
01276230200540390030442804430                                     0600000                         
012772302005404X0010443104431                                     0600000                         
01278230200540590120443204443                                     0600000                         
012792303017701X0010444404444                                     0000202                         
012802303017702X0010444504445                                     0000000                         
012812303017600X0060444604451                                     0000000                         
012822303020700X0030445204454                                     0000000                         
012832303004401X0010445504455                                  11 0002020                         
012842303004402X0010445604456                                  11 0000000                         
012852303004403X0010445704457                                  11 0000000                         
012862303004404X0010445804458                                  11 0000000                         
012872303004405X0010445904459                                  11 0000000                         
012882303004406X0010446004460                                  11 0000000                         
012892303004407X0010446104461                                  11 0000000                         
012902303004408X0010446204462                                  11 0000000                         
012912303004409X0010446304463                                  11 0000000                         
012922303004410X0010446404464                                  11 0000000                         
012932303004411X0010446504465                                  11 0000000                         
012942303004412X0010446604466                                  11 0000000                         
012952303004413X0010446704467                                  11 0000000                         
012962303004414X0010446804468                                  11 0000000                         
012972303004415X0010446904469                                  11 0000000                         
012982303004416X0010447004470                                  11 0000000                         
012992303004417X0010447104471                                  11 0000000                         
013002303004418X0010447204472                                  11 0000000                         
013012303004419X0010447304473                                  11 0000000                         
013022303004420X0010447404474                                  11 0000000                         
01303230302080190110447504485                                     0000000                         
013042303020802X0150448604500                                     0000000                         
01305230302090090110450104511                                     0000000                         
01001240100000090040000100004                                     0000000                         
010022402000200X0190002100039                                  1  0000000                         
01003240200030190020004000041                                  1  0000603                         
01004240200030290020004200043                                  1  0000000                         
01005240200030390020004400045                                  1  0000000                         
01006240200040090120004600057                                  1  0000000                         
01007240200050090120005800069                                     0000000                         
01008240200090090080007000077                                     0000000                         
01009240200120190060007800083                                  11 0001202                         
01010240200120290060008400089                                  11 0000000                         
01011240200140090040009000093                                     0000000                         
010122402002201X0010009400094                                  11 0001212                         
01013240200220290010009500095                                  11 0000000                         
01014240200220390010009600096                                  11 0000000                         
01015240200220490010009700097                                  11 0000000                         
010162402002205X0010009800098                                  11 0000000                         
01017240200220690010009900099                                  11 0000000                         
010182402002207X0010010000100                                  11 0000000                         
010192402002208X0010010100101                                  11 0000000                         
01020240200220990010010200102                                  11 0000000                         
010212402002210X0010010300103                                  11 0000000                         
01022240200221190010010400104                                  11 0000000                         
010232402002212X0010010500105                                  11 0000000                         
01024240200230090030010600108                                     0000000                         
01025240200240090030010900111                                  1  0000000                         
01026240200250090040011200115                                  1  0000000                         
01027240200260090040011600119                                  1  0000000                         
01028240200300190120012000131                                  1  0002402                         
01029240200300290120013200143                                  1  0000000                         
01030240200310190010014400144                                  1  0002305                         
01031240200310290060014500150                                  1  0000000                         
01032240200310390040015100154                                  1  0000000                         
01033240200310490110015500165                                  1  0000000                         
01034240200310590010016600166                                  1  0000000                         
01035240200320090110016700177                                     0000000                         
01036240200330090110017800188                                  1  0000000                         
010372402003700X0120018900200                                     0000000                         
010382402003800X0060020100206                                     0000000                         
010392402004100X0080020700214                                     0000000                         
010402402004200X0150021500229                                     0000000                         
010412402004301X0800023000309                                  1  0025606                         
010422402004302X0800031000389                                  1  0000000                         
010432402004303X0800039000469                                  1  0000000                         
010442402004304X0100047000479                                  1  0000000                         
010452402004305X0030048000482                                  1  0000000                         
010462402004306X0030048300485                                  1  0000000                         
01047240300200090060048600491                                     0000000                         
010482403002300X0030049200494                                     0000000                         
010492403002501X0010049500495                                  11 0000702                         
01050240300250290060049600501                                  11 0000000                         
010512403004300X0030050200504                                     0000000                         
01052240301460190020050500506                                  11 0133607                         
01053240301460290020050700508                                  11 0100000                         
01054240301460390020050900510                                  11 0100000                         
01055240301460490030051100513                                  11 0100000                         
01056240301460590120051400525                                  11 0100000                         
01057240301460690030052600528                                  11 0100000                         
01058240301460790120052900540                                  11 0100000                         
01059240301460190020054100542                                     0200000                         
01060240301460290020054300544                                     0200000                         
01061240301460390020054500546                                     0200000                         
01062240301460490030054700549                                     0200000                         
01063240301460590120055000561                                     0200000                         
01064240301460690030056200564                                     0200000                         
01065240301460790120056500576                                     0200000                         
01066240301460190020057700578                                     0300000                         
01067240301460290020057900580                                     0300000                         
01068240301460390020058100582                                     0300000                         
01069240301460490030058300585                                     0300000                         
01070240301460590120058600597                                     0300000                         
01071240301460690030059800600                                     0300000                         
01072240301460790120060100612                                     0300000                         
01073240301460190020061300614                                     0400000                         
01074240301460290020061500616                                     0400000                         
01075240301460390020061700618                                     0400000                         
01076240301460490030061900621                                     0400000                         
01077240301460590120062200633                                     0400000                         
01078240301460690030063400636                                     0400000                         
01079240301460790120063700648                                     0400000                         
01080240301460190020064900650                                     0500000                         
01081240301460290020065100652                                     0500000                         
01082240301460390020065300654                                     0500000                         
01083240301460490030065500657                                     0500000                         
01084240301460590120065800669                                     0500000                         
01085240301460690030067000672                                     0500000                         
01086240301460790120067300684                                     0500000                         
01087240301460190020068500686                                     0600000                         
01088240301460290020068700688                                     0600000                         
01089240301460390020068900690                                     0600000                         
01090240301460490030069100693                                     0600000                         
01091240301460590120069400705                                     0600000                         
01092240301460690030070600708                                     0600000                         
01093240301460790120070900720                                     0600000                         
01094240301460190020072100722                                     0700000                         
01095240301460290020072300724                                     0700000                         
01096240301460390020072500726                                     0700000                         
01097240301460490030072700729                                     0700000                         
01098240301460590120073000741                                     0700000                         
01099240301460690030074200744                                     0700000                         
01100240301460790120074500756                                     0700000                         
01101240301460190020075700758                                     0800000                         
01102240301460290020075900760                                     0800000                         
01103240301460390020076100762                                     0800000                         
01104240301460490030076300765                                     0800000                         
01105240301460590120076600777                                     0800000                         
01106240301460690030077800780                                     0800000                         
01107240301460790120078100792                                     0800000                         
01108240301460190020079300794                                     0900000                         
01109240301460290020079500796                                     0900000                         
01110240301460390020079700798                                     0900000                         
01111240301460490030079900801                                     0900000                         
01112240301460590120080200813                                     0900000                         
01113240301460690030081400816                                     0900000                         
01114240301460790120081700828                                     0900000                         
01115240301460190020082900830                                     1000000                         
01116240301460290020083100832                                     1000000                         
01117240301460390020083300834                                     1000000                         
01118240301460490030083500837                                     1000000                         
01119240301460590120083800849                                     1000000                         
01120240301460690030085000852                                     1000000                         
01121240301460790120085300864                                     1000000                         
01122240301460190020086500866                                     1100000                         
01123240301460290020086700868                                     1100000                         
01124240301460390020086900870                                     1100000                         
01125240301460490030087100873                                     1100000                         
01126240301460590120087400885                                     1100000                         
01127240301460690030088600888                                     1100000                         
01128240301460790120088900900                                     1100000                         
01129240301460190020090100902                                     1200000                         
01130240301460290020090300904                                     1200000                         
01131240301460390020090500906                                     1200000                         
01132240301460490030090700909                                     1200000                         
01133240301460590120091000921                                     1200000                         
01134240301460690030092200924                                     1200000                         
01135240301460790120092500936                                     1200000                         
01136240301480190030093700939                                  1  0106002                         
011372403014802X0010094000940                                  1  0100000                         
01138240301480190030094100943                                     0200000                         
011392403014802X0010094400944                                     0200000                         
01140240301480190030094500947                                     0300000                         
011412403014802X0010094800948                                     0300000                         
01142240301480190030094900951                                     0400000                         
011432403014802X0010095200952                                     0400000                         
01144240301480190030095300955                                     0500000                         
011452403014802X0010095600956                                     0500000                         
01146240301480190030095700959                                     0600000                         
011472403014802X0010096000960                                     0600000                         
01148240301480190030096100963                                     0700000                         
011492403014802X0010096400964                                     0700000                         
01150240301480190030096500967                                     0800000                         
011512403014802X0010096800968                                     0800000                         
01152240301480190030096900971                                     0900000                         
011532403014802X0010097200972                                     0900000                         
01154240301480190030097300975                                     1000000                         
011552403014802X0010097600976                                     1000000                         
01156240301480190030097700979                                     1100000                         
011572403014802X0010098000980                                     1100000                         
01158240301480190030098100983                                     1200000                         
011592403014802X0010098400984                                     1200000                         
01160240301480190030098500987                                     1300000                         
011612403014802X0010098800988                                     1300000                         
01162240301480190030098900991                                     1400000                         
011632403014802X0010099200992                                     1400000                         
01164240301480190030099300995                                     1500000                         
011652403014802X0010099600996                                     1500000                         
01166240301490190030099700999                                  1  0000602                         
01167240301490290030100001002                                  1  0000000                         
011682403015801X0030100301005                                  1  0002915                         
011692403015802X0010100601006                                  1  0000000                         
011702403015803X0060100701012                                  1  0000000                         
011712403015804X0020101301014                                  1  0000000                         
01172240301580590060101501020                                     0000000                         
01173240301580690020102101022                                     0000000                         
011742403015807X0010102301023                                     0000000                         
011752403015808X0030102401026                                     0000000                         
011762403015809X0010102701027                                     0000000                         
011772403015810X0010102801028                                     0000000                         
011782403015811X0010102901029                                     0000000                         
011792403015812X0010103001030                                     0000000                         
011802403015813X0010103101031                                     0000000                         
011812403015901X0110103201042                                   1 0006709                         
011822403015902X0280104301070                                   1 0000000                         
01183240301590390010107101071                                   1 0000000                         
011842403015904X0100107201081                                   1 0000000                         
011852403015905X0010108201082                                   1 0000000                         
01186240301590690060108301088                                   1 0000000                         
01187240301590790020108901090                                   1 0000000                         
01188240301590890060109101096                                   1 0000000                         
01189240301590990020109701098                                   1 0000000                         
011902403016501X0010109901099                                  1  0003002                         
011912403016502X0290110001128                                     0000000                         
011922403017001X0160112901144                                     0005703                         
011932403017002X0160114501160                                     0000000                         
011942403017003X0250116101185                                     0000000                         
011952403017101X0030118601188                                   1 0020102                         
011962403017102X1980118901386                                   1 0000000                         
011972403017200X0300138701416                                     0000000                         
011982403017300X0300141701446                                     0000000                         
01199240301740090150144701461                                     0000000                         
012002403017500X2550146201716                                     0000000                         
012012403018901X0010171701717                                  11 0004102                         
012022403018902X0400171801757                                  11 0000000                         
012032403019000X0060175801763                                     0000000                         
01204240301910090010176401764                                     0000000                         
012052403024100X0070176501771                                     0000000                         
01206240302430190060177201777                                  11 0003808                         
012072403024302X0010177801778                                  11 0000000                         
01208240302430390060177901784                                  11 0000000                         
012092403024304X0020178501786                                  11 0000000                         
01210240302430590060178701792                                  11 0000000                         
012112403024306X0100179301802                                  11 0000000                         
012122403024307X0010180301803                                  11 0000000                         
01213240302430890060180401809                                  11 0000000                         
01214240302440190060181001815                                  11 0001202                         
01215240302440290060181601821                                  11 0000000                         
012162403026001X0020182201823                                  11 0000403                         
012172403026002X0010182401824                                  11 0000000                         
012182403026003X0010182501825                                  11 0000000                         
01219240302620090010182601826                                  1  0000000                         
01220240302660190040182701830                                  11 0012707                         
01221240302660290060183101836                                  11 0000000                         
012222403026603X0010183701837                                  11 0000000                         
012232403026604X0010183801838                                  11 0000000                         
01224240302660590120183901850                                  11 0000000                         
01225240302660690030185101853                                  11 0000000                         
012262403026607X1000185401953                                  11 0000000                         
01227240302670190040195401957                                  11 0012707                         
01228240302670290060195801963                                  11 0000000                         
012292403026703X0010196401964                                  11 0000000                         
012302403026704X0010196501965                                  11 0000000                         
01231240302670590120196601977                                  11 0000000                         
01232240302670690030197801980                                  11 0000000                         
012332403026707X1000198102080                                  11 0000000                         
01234240302680190120208102092                                  11 0001502                         
01235240302680290030209302095                                  11 0000000                         
01236240200490090030209602098                                  1  0000000                         
01237240200500090030209902101                                     0000000                         
012382402005500X2550210202356                                    B0000000                         
012392402006301X0010235702357                                  11 0001602                         
012402402006302X0150235802372                                   1 0000000                         
01241240200710090080237302380                                  1  0000000                         
012422402007200X9990238103379                                     0000000                         
01243240200930090110338003390                                     0000000                         
01244240200940090110339103401                                  1  0000000                         
01245240200950090100340203411                                  1  0000000                         
01246240201000090110341203422                                     0000000                         
012472402012400X9990342304421                                     0000000                         
012482403005201X0010442204422                                     0000303                         
012492403005202X0010442304423                                     0000000                         
012502403005203X0010442404424                                     0000000                         
01251240200400090030442504427                                     0000000                         
012522403000200X0030442804430                                     0000000                         
012532403000300X0030443104433                                     0000000                         
01254240200540190020443404435                                     0102005                         
01255240200540290020443604437                                     0100000                         
01256240200540390030443804440                                     0100000                         
012572402005404X0010444104441                                     0100000                         
01258240200540590120444204453                                     0100000                         
01259240200540190020445404455                                     0200000                         
01260240200540290020445604457                                     0200000                         
01261240200540390030445804460                                     0200000                         
012622402005404X0010446104461                                     0200000                         
01263240200540590120446204473                                     0200000                         
01264240200540190020447404475                                     0300000                         
01265240200540290020447604477                                     0300000                         
01266240200540390030447804480                                     0300000                         
012672402005404X0010448104481                                     0300000                         
01268240200540590120448204493                                     0300000                         
01269240200540190020449404495                                     0400000                         
01270240200540290020449604497                                     0400000                         
01271240200540390030449804500                                     0400000                         
012722402005404X0010450104501                                     0400000                         
01273240200540590120450204513                                     0400000                         
01274240200540190020451404515                                     0500000                         
01275240200540290020451604517                                     0500000                         
01276240200540390030451804520                                     0500000                         
012772402005404X0010452104521                                     0500000                         
01278240200540590120452204533                                     0500000                         
01279240200540190020453404535                                     0600000                         
01280240200540290020453604537                                     0600000                         
01281240200540390030453804540                                     0600000                         
012822402005404X0010454104541                                     0600000                         
01283240200540590120454204553                                     0600000                         
012842403017701X0010455404554                                     0000202                         
012852403017702X0010455504555                                     0000000                         
012862403017600X0060455604561                                     0000000                         
01287240302000190060456204567                                     0000000                         
01288240302000290020456804569                                     0000000                         
012892403020700X0030457004572                                     0000000                         
01290240302080190110457304583                                     0000000                         
012912403020802X0150458404598                                     0000000                         
01292240302090090110459904609                                     0000000                         
01001250100000090040000100004                                     0000000                         
01002250200240090030002100023                                     0000000                         
01003250301640190030002400026                                     0123005                         
01004250301640290110002700037                                     0100000                         
010052503016403X0010003800038                                     0100000                         
01006250301640490060003900044                                     0100000                         
01007250301640592090004500253                                     0100000                         
01008250301640190030025400256                                     0200000                         
01009250301640290110025700267                                     0200000                         
010102503016403X0010026800268                                     0200000                         
01011250301640490060026900274                                     0200000                         
01012250301640592090027500483                                     0200000                         
01013250301640190030048400486                                     0300000                         
01014250301640290110048700497                                     0300000                         
010152503016403X0010049800498                                     0300000                         
01016250301640490060049900504                                     0300000                         
01017250301640592090050500713                                     0300000                         
01018250301640190030071400716                                     0400000                         
01019250301640290110071700727                                     0400000                         
010202503016403X0010072800728                                     0400000                         
01021250301640490060072900734                                     0400000                         
01022250301640592090073500943                                     0400000                         
01023250301640190030094400946                                     0500000                         
01024250301640290110094700957                                     0500000                         
010252503016403X0010095800958                                     0500000                         
01026250301640490060095900964                                     0500000                         
01027250301640592090096501173                                     0500000                         
01028250301640190030117401176                                     0600000                         
01029250301640290110117701187                                     0600000                         
010302503016403X0010118801188                                     0600000                         
01031250301640490060118901194                                     0600000                         
01032250301640592090119501403                                     0600000                         
01033250301640190030140401406                                     0700000                         
01034250301640290110140701417                                     0700000                         
010352503016403X0010141801418                                     0700000                         
01036250301640490060141901424                                     0700000                         
01037250301640592090142501633                                     0700000                         
01038250301640190030163401636                                     0800000                         
01039250301640290110163701647                                     0800000                         
010402503016403X0010164801648                                     0800000                         
